incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,victim_age_group,suspect_age_group
INC000193,vandalism,southwest,centerville,FL,5323 River Rd,36.542747,-73.974815,2019-01-07 21:21:00,OFF0034,Patricia,Brown,1346.0,SUS00130,Thomas,Smith,64.0,unknown,asian,VIC00054,David,Jackson,86.0,unknown,208-544-8867,gun,low,closed,no arrest,3.0,12387.36,yes,Incident at 5323 River Rd. Officer responded at scene.,65+,50-64
INC000225,  b&e  ,central,riverside,AZ,3778 Main St,38.83426,-104.792171,2019-11-28 00:13:00,OFF0075,CAROL,Nguyen,5118.0,SUS00400,John,Hill,70.0,other,other,VIC00077,Linda,Hill,76.0,unknown,712-419-7540,knife,medium,unknown,no arrest,4.0,23548.94,yes,Incident at 3778 Main St. Officer responded at scene.,65+,65+
INC000801,theft,southwest,fairview,AZ,7228 Maple Dr,28.045169,-74.262379,2021-07-24 23:11:00,OFF0144,Barbara,Thompson,1840.0,SUS00223,Patricia,Jackson,27.0,female,hispanic,VIC00536,David,Jones,43.0,female,863-666-2098,blunt object,medium,pending,warning issued,3.0,44320.3,yes,Incident at 7228 Maple Dr. Officer responded at scene.,35-49,25-34
INC004577,fraud,central,centerville,OH,5825 Maple Dr,43.059401,-121.011704,2021-07-17 15:48:00,OFF0034,Mark,Harris,6195.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00451,Patricia,Young,58.0,male,9342342094,bat,critical,closed,arrested,2.0,22774.688522222223,no,unknown,50-64,35-49
INC002588,kidnapping,southwest,fairview,OH,6282 Oak Ave,31.657029,-113.1894,2024-11-01 05:35:00,OFF0083,Linda,Davis,5646.0,SUS00058,Matthew,Torres,75.0,female,asian,VIC00224,Ashley,Thompson,37.0,male,809-838-4379,pistol,low,unknown,arrested,5.0,47000.58,no,Incident at 6282 Oak Ave. Officer responded at scene.,35-49,65+
INC002010,assault,west,riverside,PA,6119 Washington Ave,161.2618,-88.75169886462699,2024-06-30 02:19:00,OFF0127,Anthony,Hall,8257.0,SUS00360,Donna,Wilson,75.0,female,black,VIC00968,Richard,Johnson,66.0,female,702-269-2308,rifle,high,open,dismissed,4.0,46641.04,yes,Incident at 6119 Washington Ave. Officer responded at scene.,65+,65+
INC004315,online fraud,southwest,lakewood,PA,4620 Oak Ave,40.599,-72.586807,2021-02-05 16:11:00,OFF0060,Charles,Allen,8271.0,SUS00562,Sarah,Walker,34.0,unknown,other,VIC00203,Sarah,Torres,53.0,male,219-934-2437,bat,high,open,arrested,5.0,32209.92,no,Incident at 4620 Oak Ave. Officer responded at scene.,50-64,25-34
INC003090,vandalism,north,springfield,AZ,6393 Park Rd,26.764336,-82.893708,2022-09-26 09:02:00,OFF0039,Thomas,Nguyen,4006.0,SUS00301,Patricia,Scott,44.0,male,other,unknown,unknown,unknown,52.22803904170364,unknown,unknown,hands,unknown,unknown,arrested,4.0,17035.87,no,Incident at 6393 Park Rd. Officer responded at scene.,50-64,35-49
INC002995,tresspassing,northeast,fairview,PA,1931 Washington Ave,37.172402,-103.892335,2022-09-26 09:02:00,OFF0086,Emily,Garcia,6867.0,SUS00597,Jennifer,Allen,49.0,male,unknown,VIC00160,Robert,Nguyen,26.0,male,982-764-5611,bat,medium,investigation,dismissed,0.0,11983.37,yes,Incident at 1931 Washington Ave. Officer responded at scene.,25-34,35-49
INC001175,theft,midtown,springfield,AZ,9341 Lincoln St,47.902541,-90.690694,2021-10-07 20:49:00,OFF0122,Emily,Thompson,9398.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00269,Charles,Brown,52.22803904170364,male,811-125-6878,hands,high,pending,unknown,4.0,37855.92,yes,Incident at 9341 Lincoln St. Officer responded at scene.,50-64,35-49
INC000746,assault,west,hillcrest,TX,8913 Park Rd,47.995966,-79.320421,2020-01-13 18:00:00,OFF0062,Anthony,Smith,2294.0,SUS00112,Donna,Hill,47.0,female,unknown,VIC00022,William,Martin,78.0,male,551-635-9161,pistol,medium,investigation,unknown,2.0,7673.99,yes,unknown,65+,35-49
INC003785,domestic violence,southeast,lakewood,PA,9793 River Rd,28.969666,-88.721775,2019-05-30 18:52:00,OFF0085,Robert,Garcia,3125.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00926,Jessica,Scott,11.0,male,823-769-6482,hands/feet,low,pending,dismissed,4.0,35997.52,no,Incident at 9793 River Rd. Officer responded at scene.,0-12,35-49
INC000785,sexual assault,south,centerville,CA,6801 River Rd,27.439742,-88.75169886462699,2023-09-17 19:50:00,OFF0059,Jessica,Johnson,9700.0,SUS00505,Carol,White,23.0,male,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,blunt object,critical,unknown,dismissed,4.0,46990.93,no,Incident at 6801 River Rd. Officer responded at scene.,50-64,18-24
INC004312,d.u.i.,south,fairview,CA,1758 Oak Ave,26.873069,-77.345788,2020-11-15 23:47:00,OFF0124,Linda,Martin,2923.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00493,Mary,Anderson,42.0,female,(573) -76-9-1993,bat,high,unknown,dismissed,0.0,44645.13,unknown,Incident at 1758 Oak Ave. Officer responded at scene.,35-49,35-49
INC001652,homocide,north,springfield,PA,3385 Maple Dr,44.629843,-72.788218,2024-09-03 10:46:00,OFF0037,  Donna  ,Young,9250.0,SUS00643,Robert,Johnson,65.0,male,other,VIC00096,Carol,Hill,32.0,female,382-729-2581,firearm,critical,closed,no arrest,2.0,11596.54,unknown,Incident at 3385 Maple Dr. Officer responded at scene.,25-34,65+
INC003727,burglry,north,hillcrest,IL,154 Cedar Lane,46.121647,-104.488198,2019-06-17 01:34:00,OFF0108,Mary,Flores,8782.0,SUS00798,Jessica,Young,27.0,male,other,unknown,unknown,unknown,52.22803904170364,unknown,unknown,rifle,high,investigation,arrested,4.0,15494.41,unknown,Incident at 154 Cedar Lane. Officer responded at scene.,50-64,25-34
INC003059,roberry,north,hillcrest,FL,6456 Cedar Lane,45.495068,-96.27317,2022-03-18 04:42:00,OFF0111,Thomas,Green,5554.343440724363,SUS00253,Donna,Martin,17.0,other,unknown,VIC00290,Charles,Jones,75.0,male,261-888-4749,unarmed,low,unknown,arrested,2.0,19318.74,yes,Incident at 6456 Cedar Lane. Officer responded at scene.,65+,13-17
INC000150,dom. violence,south,maplewood,NC,96 Maple Dr,47.304722,-87.879017,2022-03-18 04:42:00,OFF0084,Emily,Wright,3118.0,SUS00217,Donna,Walker,33.0,male,white,VIC00762,Nancy,Thomas,21.0,female,461-282-4933,bat,medium,open,dismissed,1.0,19425.15,yes,Incident at 96 Maple Dr. Officer responded at scene.,18-24,25-34
INC000451,burglry,east,riverside,TX,1229 Sunset Blvd,44.093043,-88.135061,2022-03-18 04:42:00,OFF0110,Nancy,Brown,9057.0,SUS00110,Mary,Scott,33.0,other,unknown,VIC00905,Patricia,Moore,44.0,female,765-513-4812,knife,medium,investigation,no arrest,3.0,47767.7,yes,Incident at 1229 Sunset Blvd. Officer responded at scene.,35-49,25-34
INC002629,vandalism,northwest,springfield,GA,1443 Oak Ave,40.659732,-111.600786,2022-03-18 04:42:00,OFF0074,Emily,Scott,3037.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00952,William,Torres,87.0,other,895-220-8246,pistol,medium,resolved,unknown,5.0,15124.15,yes,Incident at 1443 Oak Ave. Officer responded at scene.,65+,35-49
INC002477,duii,northwest,centerville,IL,1295 Sunset Blvd,29.922453,-115.271122,2020-11-07 17:16:00,OFF0060,Charles,Scott,9304.0,SUS00118,Mary,Green,61.0,male,unknown,VIC00320,Mary,Lee,71.0,male,299-152-2103,hands/feet,low,investigation,dismissed,2.0,37540.56,yes,Incident at 1295 Sunset Blvd. Officer responded at scene.,65+,50-64
INC000576,cyber crime,northeast,maplewood,PA,259 Maple Dr,30.636113,-113.979465,2021-05-05 20:32:00,OFF0011,Nancy,Flores,8166.0,SUS00497,Carol,Wright,67.0,female,unknown,VIC00718,Robert,Johnson,90.0,male,967-311-7473,gun,critical,resolved,no arrest,0.0,29965.04,yes,Incident at 259 Maple Dr. Officer responded at scene.,65+,65+
INC002814,larceny,midtown,springfield,NC,5369 Sunset Blvd,27.356387,-89.802447,2021-05-05 20:32:00,OFF0081,SARAH,Wilson,8753.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,pistol,medium,open,no arrest,2.0,49224.7,yes,unknown,50-64,35-49
INC000642,arsen,southwest,springfield,OH,4465 River Rd,38.554635,-84.832934,2022-06-23 03:19:00,OFF0080,jennifer,Thompson,9216.0,SUS00161,Anthony,Thompson,33.0,male,white,VIC00337,Linda,Williams,38.0,female,890-271-9853,unknown,medium,investigation,warning issued,1.0,37289.61,yes,Incident at 4465 River Rd. Officer responded at scene.,35-49,25-34
INC000355,kidnapping,south,oakdale,PA,1713 Elm Blvd,46.005561,-119.823742,2023-04-03 12:43:00,OFF0009,Joseph,Jones,6618.0,SUS00678,Thomas,Scott,43.0,male,asian,VIC00948,Emily,Miller,14.0,female,unknown,bat,medium,pending,dismissed,0.0,33016.86,no,Incident at 1713 Elm Blvd. Officer responded at scene.,13-17,35-49
INC003199,manslaughter,southeast,lakewood,AZ,6789 Maple Dr,37.425261,-112.49168,2022-09-20 02:05:00,OFF0012,Thomas,Davis,3658.0,SUS00282,Charles,Thompson,42.0,female,hispanic,VIC00883,Michelle,Moore,83.0,female,unknown,unknown,medium,investigation,arrested,4.0,32263.12,yes,unknown,65+,35-49
INC002534,sexual assault,midtown,riverside,NY,8668 Main St,29.278438,-113.658767,2021-11-28 17:50:00,OFF0070,Donna,Young,4266.0,SUS00154,Mary,Smith,37.0,male,unknown,VIC00332,Nancy,Thompson,42.0,other,(358) -64-8-2280,hands/feet,low,resolved,no arrest,1.0,35380.18,yes,unknown,35-49,35-49
INC000370,domestic violence,northeast,lakewood,IL,2096 Oak Ave,40.45023,-85.874762,2019-12-24 12:59:00,OFF0129,David,Flores,5148.0,SUS00371,William,Johnson,17.0,unknown,black,VIC00261,Susan,Moore,69.0,male,957-249-4224,blunt object,medium,investigation,dismissed,1.0,46732.74,no,Incident at 2096 Oak Ave. Officer responded at scene.,65+,13-17
INC003853,asslt,southeast,hillcrest,AZ,3105 Elm Blvd,47.662373,-76.593443,2018-05-26 13:21:00,OFF0085,Joseph,Walker,8438.0,SUS00664,Jessica,Allen,48.560030015007506,male,other,VIC00019,Sarah,Torres,90.0,unknown,244-633-1827,hands,unknown,pending,arrested,2.0,29478.69,no,unknown,65+,35-49
INC000971,robbery,southeast,riverside,OH,3224 Maple Dr,37.714785,-79.752161,2019-12-29 21:55:00,OFF0054,Daniel,Martin,8320.0,SUS00521,Charles,Anderson,65.0,unknown,black,VIC00749,Carol,Lee,12.0,male,4488801528,hands,medium,investigation,warning issued,0.0,22774.688522222223,yes,Incident at 3224 Maple Dr. Officer responded at scene.,0-12,65+
INC004254,asslt,northeast,centerville,CA,9094 Maple Dr,37.043166,-88.667698,2020-08-21 20:44:00,OFF0092,Matthew,Brown,8615.0,SUS00249,Sarah,Harris,66.0,female,asian,VIC00379,Jessica,Torres,13.0,female,409-660-7697,rifle,medium,pending,unknown,0.0,1654.05,yes,Incident at 9094 Maple Dr. Officer responded at scene.,13-17,65+
INC002668,dwi,northwest,maplewood,GA,6681 Sunset Blvd,27.253028,-88.75169886462699,2022-03-08 12:57:00,OFF0145,Jennifer,Harris,1178.0,SUS00291,Sarah,Hill,21.0,female,hispanic,VIC00246,Carol,Moore,67.0,female,442-171-1664,hands/feet,critical,unknown,unknown,4.0,12328.06,no,unknown,65+,18-24
INC002686,sa,northeast,hillcrest,GA,9211 Main St,37.230944,-88.40956,2019-06-27 19:02:00,OFF0131,Michael,Williams,1180.0,SUS00248,Jessica,Brown,69.0,male,unknown,VIC00403,Emily,Flores,81.0,male,386-628-8901,blunt object,critical,resolved,arrested,2.0,25146.06,unknown,unknown,65+,65+
INC004527,scam,southeast,fairview,CA,6337 River Rd,45.353091,-100.922305,2020-07-30 23:52:00,OFF0024,Jessica,Taylor,4743.0,SUS00673,Matthew,White,69.0,male,other,VIC00982,Charles,Hill,60.0,male,488-644-8904,unknown,medium,unknown,dismissed,5.0,38674.89,yes,unknown,50-64,65+
INC000296,dom. violence,north,centerville,NY,775 Cedar Lane,40.740994924359235,-90.901448,2021-11-18 13:01:00,OFF0121,Karen,Garcia,7115.0,SUS00675,Emily,Thompson,49.0,other,white,VIC00753,Jessica,Garcia,84.0,female,581-578-6692,gun,high,pending,unknown,3.0,33785.53,yes,Incident at 775 Cedar Lane. Officer responded at scene.,65+,35-49
INC000344,trespassing,northwest,maplewood,GA,4782 Elm Blvd,31.857157,-90.508923,2024-04-03 21:14:00,OFF0132,Karen,Walker,2081.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00356,Karen,Martin,68.0,male,969-136-8231,blunt object,medium,investigation,dismissed,4.0,20082.67,yes,Incident at 4782 Elm Blvd. Officer responded at scene.,65+,35-49
INC000635,tresspassing,southwest,riverside,OH,2795 Main St,36.029384,-88.25906,2024-03-01 00:57:00,OFF0015,Sarah,Nguyen,5673.0,SUS00060,Linda,Jackson,50.0,unknown,white,VIC00750,Richard,White,52.22803904170364,unknown,5005222363,knife,medium,closed,no arrest,0.0,46318.65,no,Incident at 2795 Main St. Officer responded at scene.,50-64,50-64
INC003683,homicide,northeast,lakewood,GA,2737 River Rd,42.119039,-78.615272,2023-07-09 13:52:00,OFF0063,Chris,Wright,1162.0,SUS00528,Charles,Davis,59.0,unknown,unknown,VIC00843,Nancy,White,31.0,female,unknown,bat,high,open,arrested,1.0,27135.25,yes,Incident at 2737 River Rd. Officer responded at scene.,25-34,50-64
INC003737,manslaughter,central,riverside,PA,1033 Lincoln St,31.657347,-94.771045,2018-11-07 01:54:00,OFF0046,Jessica,Young,4053.0,SUS00697,Anthony,Miller,68.0,male,unknown,VIC00412,Sarah,Flores,25.0,unknown,708-151-8624,unknown,high,closed,no arrest,2.0,5476.42,no,unknown,25-34,65+
INC004381,stealing,east,riverside,PA,1788 Washington Ave,33.470409,-110.690524,2024-02-07 02:48:00,OFF0122,Barbara,Thomas,5852.0,SUS00393,Mary,Young,70.0,male,unknown,VIC00149,Barbara,Davis,84.0,male,488-476-4993,hands/feet,high,pending,no arrest,0.0,8668.83,no,Incident at 1788 Washington Ave. Officer responded at scene.,65+,65+
INC001285,  b&e  ,northeast,hillcrest,NY,7010 Lincoln St,30.626656,-93.715459,2020-07-18 10:02:00,OFF0010,Robert,Flores,2681.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00355,Charles,Martin,15.0,unknown,8419535713,bat,low,open,arrested,1.0,22774.688522222223,unknown,Incident at 7010 Lincoln St. Officer responded at scene.,13-17,35-49
INC002813,theft,south,riverside,PA,6623 Elm Blvd,41.902652,-86.350729,2020-11-16 14:07:00,OFF0055,Nancy,Thompson,8253.0,SUS00630,Richard,Martin,43.0,unknown,unknown,VIC00538,Emily,White,69.0,male,4363173311,blunt object,medium,closed,warning issued,0.0,41988.98,yes,Incident at 6623 Elm Blvd. Officer responded at scene.,65+,35-49
INC000101,larceny,south,lakewood,OH,1467 Park Rd,28.627064,-117.247119,2023-04-07 01:30:00,OFF0087,Carol,Scott,1983.0,SUS00062,Robert,Allen,49.0,male,black,VIC00129,David,Thompson,54.0,male,649-850-4161,firearm,low,open,arrested,5.0,6736.61,yes,Incident at 1467 Park Rd. Officer responded at scene.,50-64,35-49
INC001563,dv,south,springfield,FL,1586 Washington Ave,34.228729,-88.75169886462699,2020-11-24 12:13:00,OFF0144,Robert,Williams,5961.0,SUS00120,Sarah,Jackson,63.0,male,asian,VIC00419,Chris,Lee,13.0,female,558-408-1128,blunt object,critical,open,dismissed,1.0,48840.64,no,Incident at 1586 Washington Ave. Officer responded at scene.,13-17,50-64
INC003047,theft,central,maplewood,CA,33 Lincoln St,27.392313,-85.964989,2023-05-11 18:18:00,OFF0003,Nancy,Walker,3589.0,SUS00358,Jennifer,Brown,64.0,unknown,hispanic,unknown,unknown,unknown,52.22803904170364,unknown,unknown,firearm,critical,resolved,dismissed,0.0,11385.92,no,Incident at 33 Lincoln St. Officer responded at scene.,50-64,50-64
INC003875,sex assault,southeast,springfield,OH,4530 Washington Ave,25.966604,-89.214632,2021-06-21 17:17:00,OFF0078,William,Anderson,5554.343440724363,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00945,Matthew,Walker,17.0,unknown,(655) -96-7-7375,bat,high,open,arrested,4.0,37266.59,yes,Incident at 4530 Washington Ave. Officer responded at scene.,13-17,35-49
INC001367,d.u.i.,west,lakewood,OH,7424 Washington Ave,30.862851,-111.2948,2018-10-16 23:15:00,OFF0027,Sarah,Walker,2175.0,SUS00693,Karen,Anderson,69.0,unknown,unknown,VIC00414,Daniel,Williams,70.0,female,759-182-9212,unarmed,medium,closed,dismissed,0.0,17971.12,no,Incident at 7424 Washington Ave. Officer responded at scene.,65+,65+
INC000340,vandalism,north,centerville,AZ,9812 Cedar Lane,33.986973,-118.974536,2021-10-27 01:44:00,OFF0036,Emily,Thomas,7744.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00141,Karen,Torres,21.0,unknown,7038428768,bat,critical,open,warning issued,4.0,22774.688522222223,no,unknown,18-24,35-49
INC003584,cyber crime,central,maplewood,OH,4030 Maple Dr,40.174491,-79.869607,2018-03-03 02:01:00,OFF0079,Michael,Brown,8417.0,SUS00311,Matthew,Jackson,54.0,unknown,hispanic,VIC00451,James,Young,36.0,unknown,432-280-5549,gun,medium,investigation,arrested,3.0,17856.04,unknown,Incident at 4030 Maple Dr. Officer responded at scene.,35-49,50-64
INC002784,roberry,south,centerville,FL,5956 Cedar Lane,26.666922,-81.214022,2022-08-27 08:35:00,OFF0076,robert,Smith,5671.0,SUS00121,Matthew,Hall,68.0,male,unknown,VIC00746,Susan,Young,81.0,female,532-393-2859,unarmed,medium,investigation,arrested,3.0,31665.09,yes,Incident at 5956 Cedar Lane. Officer responded at scene.,65+,65+
INC004928,fire setting,southwest,oakdale,FL,3999 Lincoln St,39.47638,-89.319192,2019-05-24 04:25:00,OFF0065,Michael,Hill,3223.0,SUS00058,Patricia,Hall,16.0,female,black,unknown,unknown,unknown,52.22803904170364,unknown,unknown,knife,critical,investigation,arrested,2.0,35922.09,yes,Incident at 3999 Lincoln St. Officer responded at scene.,50-64,13-17
INC004552,kidnapping,southwest,centerville,IL,860 Elm Blvd,43.405722,-116.335507,2020-04-20 22:33:00,OFF0040,Donna,Thompson,4168.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00357,Karen,Lee,26.0,male,507-600-7562,hands/feet,critical,investigation,no arrest,2.0,7030.15,yes,unknown,25-34,35-49
INC003941,assault,north,centerville,IL,2851 Oak Ave,31.273621,-95.778051,2018-10-26 16:59:00,OFF0027,William,Lee,5554.343440724363,SUS00598,Patricia,White,15.0,unknown,black,unknown,unknown,unknown,52.22803904170364,unknown,unknown,unknown,low,closed,warning issued,3.0,40891.98,unknown,unknown,50-64,13-17
INC001907,abduction,west,centerville,PA,1442 Lincoln St,35.941705,-121.448162,2020-08-04 19:57:00,OFF0018,Patricia,Brown,1742.0,SUS00636,Ashley,Flores,53.0,female,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,pistol,high,closed,arrested,5.0,45737.92,no,Incident at 1442 Lincoln St. Officer responded at scene.,50-64,50-64
INC002638,domestic violence,west,maplewood,GA,3749 Park Rd,44.27598,-88.75169886462699,2019-08-08 01:53:00,OFF0134,Ashley,Wright,4077.0,SUS00082,Sarah,Hall,72.0,female,asian,VIC00453,Matthew,Moore,86.0,male,unknown,knife,low,open,dismissed,2.0,48467.34,yes,Incident at 3749 Park Rd. Officer responded at scene.,65+,65+
INC000519,kidnaping,north,hillcrest,NY,3468 Maple Dr,39.236889,-96.550731,2022-02-22 17:16:00,OFF0022,Nancy,Johnson,1033.0,SUS00060,Jennifer,Allen,48.560030015007506,unknown,white,VIC00441,Robert,Garcia,53.0,female,932-835-5600,unarmed,medium,investigation,arrested,2.0,48491.37,yes,unknown,50-64,35-49
INC001957,fraud,midtown,lakewood,IL,567 Main St,40.740994924359235,-114.736557,2019-04-26 05:29:00,OFF0149,Thomas,Young,6742.0,SUS00367,Donna,Martin,70.0,female,hispanic,VIC00180,Carol,Allen,39.0,female,882-246-4383,gun,low,open,warning issued,1.0,4659.18,no,Incident at 567 Main St. Officer responded at scene.,35-49,65+
INC002442,homocide,southwest,hillcrest,AZ,7845 Maple Dr,43.550988,-95.749188,2021-06-13 01:48:00,OFF0079,Robert,Garcia,4971.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00629,Charles,Miller,62.0,male,552-521-8290,knife,medium,open,dismissed,3.0,29412.03,yes,unknown,50-64,35-49
INC004054,sex assault,central,riverside,PA,9653 Oak Ave,39.349557,-82.250536,2018-06-25 05:59:00,OFF0112,Linda,Brown,4011.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00130,Donna,Nguyen,24.0,male,449-755-7798,rifle,low,unknown,arrested,5.0,9624.35,yes,Incident at 9653 Oak Ave. Officer responded at scene.,18-24,35-49
INC003692,drugs,south,oakdale,NY,4771 Maple Dr,25.386821,-121.315744,2020-10-01 05:27:00,OFF0044,James,Green,2539.0,SUS00278,Anthony,Wright,47.0,female,unknown,VIC00566,Carol,Green,87.0,male,7346447952,knife,low,open,warning issued,3.0,14048.63,yes,Incident at 4771 Maple Dr. Officer responded at scene.,65+,35-49
INC003242,asslt,north,centerville,GA,4620 Oak Ave,31.702353,-96.036977,2019-04-14 13:57:00,OFF0111,Anthony,Allen,3764.0,SUS00429,Carol,Taylor,73.0,female,black,VIC00688,Robert,Miller,32.0,other,435-541-5400,hands,medium,pending,unknown,4.0,31411.63,no,Incident at 4620 Oak Ave. Officer responded at scene.,25-34,65+
INC000420,robbry,central,springfield,IL,8175 Cedar Lane,36.049207,-101.782523,2022-08-09 09:35:00,OFF0074,Ashley,Torres,6335.0,SUS00382,Nancy,Jackson,35.0,other,black,VIC00869,Linda,Thompson,38.0,male,206-600-2340,unknown,low,closed,arrested,1.0,5081.37,no,unknown,35-49,35-49
